10,760.24,708.57,846.32,912.41,0.6951,0
10,1575.33,674.49,1633.73,890.84,0.6492,0
10,983.94,621.25,1044.91,813.10,0.5486,0
10,431.98,782.04,515.65,1062.96,0.5417,0
10,808.13,773.90,849.29,836.00,0.5166,26
10,1700.64,842.33,1777.06,1080.00,0.4856,0
10,1194.78,606.80,1260.02,808.27,0.4808,0
10,1298.15,385.96,1578.20,514.82,0.4710,25
10,1415.68,586.66,1469.96,762.47,0.4324,0
10,1054.25,624.15,1104.33,804.66,0.3334,0
11,234.27,812.23,350.13,1080.00,0.8633,0
11,1706.65,838.31,1779.19,1080.00,0.7300,0
11,379.54,818.32,493.06,1080.00,0.7299,0
11,759.92,711.46,846.16,913.45,0.7197,0
11,668.94,695.52,753.22,910.41,0.7192,0
11,1622.06,676.03,1680.14,873.59,0.6781,0
11,1569.21,672.84,1630.01,889.96,0.6668,0
11,1440.02,632.24,1514.85,840.96,0.6623,0
11,1194.92,608.86,1258.95,814.05,0.5387,0
11,432.60,784.54,512.60,1057.22,0.5239,0
11,986.54,624.16,1046.90,813.99,0.5008,0
11,806.57,778.94,847.25,834.14,0.3860,26
11,1413.21,586.80,1467.94,768.14,0.3776,0
11,1053.29,626.28,1104.38,805.58,0.3584,0
11,1296.98,387.05,1577.25,513.46,0.3307,25
12,237.83,811.30,353.51,1080.00,0.8705,0
12,381.54,818.75,490.88,1080.00,0.7976,0
12,1712.85,839.19,1788.73,1080.00,0.7469,0
12,1616.06,675.04,1679.84,879.12,0.7144,0
12,759.86,715.64,843.44,915.67,0.6885,0
12,1424.91,619.29,1519.98,842.78,0.6814,0
12,1566.18,672.42,1627.34,894.26,0.6674,0
12,666.57,698.74,753.20,913.28,0.6590,0
12,983.97,623.39,1047.27,816.11,0.5501,0
12,1196.41,603.14,1265.63,814.84,0.5365,0
12,438.01,787.30,521.39,1043.49,0.4953,0
12,1048.64,630.30,1105.33,793.71,0.4357,0
12,1297.21,387.18,1575.72,512.99,0.4246,25
13,241.04,810.67,358.02,1080.00,0.8503,0
13,384.21,820.85,489.45,1080.00,0.8178,0
13,768.97,719.40,845.34,914.19,0.7698,0
13,1613.94,668.55,1676.82,883.59,0.7191,0
13,667.51,703.50,754.18,917.68,0.6977,0
13,1715.85,832.43,1797.77,1080.00,0.6856,0
13,1422.58,635.75,1515.19,839.62,0.6528,0
13,990.91,624.85,1048.32,814.59,0.6317,0
13,444.44,789.04,523.51,1040.85,0.5837,0
13,1561.47,671.84,1624.56,892.72,0.5786,0
13,1197.26,596.42,1265.77,815.24,0.5541,0
13,1047.67,627.51,1103.44,811.91,0.4867,0
13,1299.10,387.36,1577.47,513.30,0.4041,25
13,1452.12,516.00,1497.71,577.11,0.3480,0
14,242.82,810.38,359.99,1080.00,0.8572,0
14,385.54,820.32,492.07,1080.00,0.8146,0
14,770.31,719.96,844.09,916.39,0.7464,0
14,669.09,705.41,755.16,919.44,0.7329,0
14,1717.99,837.61,1809.59,1079.82,0.7271,0
14,1610.42,666.95,1671.93,888.00,0.7079,0
14,988.83,624.02,1050.05,818.21,0.7012,0
14,1420.59,629.65,1511.17,840.84,0.6483,0
14,445.66,786.66,521.85,1042.46,0.6171,0
14,1559.51,675.27,1622.57,894.41,0.5998,0
14,1046.88,630.27,1106.15,816.27,0.4930,0
14,1199.26,602.91,1268.78,812.05,0.3961,0
14,952.16,567.29,1013.42,731.21,0.3774,0
14,1450.27,516.04,1496.97,580.22,0.3771,0
14,1297.17,386.43,1579.92,513.02,0.3516,25
14,1106.99,643.27,1159.72,776.86,0.3428,0
14,1497.77,644.14,1551.34,795.61,0.3336,0
14,1196.43,581.95,1246.88,804.47,0.3160,0
15,245.23,810.49,362.74,1080.00,0.8763,0
15,390.12,818.05,493.28,1080.00,0.8319,0
15,669.13,707.49,755.72,922.88,0.7259,0
15,767.80,717.99,847.39,919.93,0.7211,0
15,1716.12,839.48,1816.51,1080.00,0.7159,0
15,991.28,629.66,1052.31,818.25,0.6977,0
15,1606.33,676.09,1668.28,889.28,0.6846,0
15,449.89,784.82,520.85,1044.06,0.6598,0
15,1423.29,633.12,1507.12,844.48,0.6531,0
15,1556.86,678.88,1619.12,893.37,0.5175,0
15,1053.76,634.69,1112.86,819.20,0.5121,0
15,956.79,577.31,1010.94,733.55,0.4503,0
15,1196.82,585.36,1253.03,811.00,0.4057,0
15,1296.16,388.10,1577.51,515.71,0.4016,25
15,807.12,767.81,848.44,852.48,0.3927,26
15,1200.14,605.60,1272.24,815.08,0.3859,0
15,1111.10,641.91,1160.96,778.38,0.3434,0
15,1496.81,631.18,1548.87,801.45,0.3271,0
16,247.58,810.16,365.43,1080.00,0.8657,0
16,390.64,813.80,495.81,1080.00,0.8285,0
16,669.08,709.25,756.04,922.84,0.6622,0
16,1418.93,631.78,1505.71,847.32,0.6600,0
16,767.56,720.06,845.80,921.65,0.6559,0
16,992.26,627.42,1055.53,825.38,0.6550,0
16,1601.87,677.74,1665.58,890.32,0.6211,0
16,456.29,782.48,520.62,1042.31,0.6043,0
16,1716.29,840.26,1819.86,1080.00,0.5942,0
16,1553.45,678.91,1615.51,891.81,0.5614,0
16,1058.36,642.22,1119.11,820.63,0.5111,0
16,1204.03,617.01,1277.22,818.76,0.4774,0
16,953.29,576.37,1011.57,733.56,0.3835,0
16,1109.00,636.24,1162.10,782.13,0.3636,0
16,1477.45,621.70,1537.97,841.01,0.3536,0
16,805.79,766.75,847.56,857.50,0.3279,26
16,1199.62,598.52,1250.15,820.15,0.3193,0
17,250.63,810.02,366.81,1080.00,0.8383,0
17,392.98,814.42,493.30,1080.00,0.8342,0
17,668.47,710.06,757.61,927.27,0.6837,0
17,1420.15,635.61,1502.85,848.82,0.6836,0
17,767.02,721.10,846.45,922.71,0.6647,0
17,996.25,631.50,1057.50,827.00,0.6622,0
17,1713.92,840.60,1821.05,1080.00,0.6524,0
17,457.94,783.92,523.97,1041.47,0.6496,0
17,1546.21,672.02,1616.21,897.23,0.6299,0
17,1594.50,675.94,1663.83,892.77,0.5759,0
17,1209.47,621.36,1279.69,818.99,0.5285,0
17,1062.09,646.16,1120.91,819.17,0.4610,0
17,1829.34,827.60,1884.98,991.03,0.4139,0
17,1476.25,625.40,1535.97,800.78,0.3586,0
17,1114.26,642.22,1163.21,782.68,0.3543,0
18,394.77,814.08,497.24,1080.00,0.8360,0
18,253.35,811.62,369.33,1080.00,0.8324,0
18,769.02,724.47,847.16,926.87,0.7286,0
18,998.29,632.39,1060.08,829.93,0.7247,0
18,672.07,712.19,760.10,931.36,0.6878,0
18,1531.40,669.19,1613.12,896.82,0.6862,0
18,1719.72,841.38,1826.84,1080.00,0.6645,0
18,459.66,783.25,525.29,1041.31,0.6332,0
18,1535.25,671.01,1653.47,897.89,0.6184,0
18,1423.87,649.57,1497.69,847.57,0.6020,0
18,1589.49,676.88,1657.13,894.32,0.5360,0
18,1210.06,612.46,1281.55,822.07,0.5341,0
18,1818.16,784.63,1886.03,993.11,0.5318,0
18,1068.37,645.18,1128.76,821.77,0.5301,0
18,1113.30,633.27,1166.21,785.03,0.3707,0
18,1477.46,624.08,1538.83,797.76,0.3567,0
18,1199.71,589.27,1252.13,806.53,0.3401,0
18,1300.56,390.15,1580.05,514.74,0.3032,25
18,1832.27,795.19,1883.13,1000.94,0.3002,0
19,395.93,813.70,496.09,1080.00,0.8514,0
19,256.25,810.71,372.21,1080.00,0.8466,0
19,1005.01,633.09,1061.75,832.66,0.7059,0
19,765.94,722.99,846.82,925.88,0.6997,0
19,679.93,712.89,760.25,930.51,0.6694,0
19,460.75,784.11,526.96,1037.32,0.6182,0
19,1532.80,666.01,1607.32,893.28,0.5995,0
19,1724.95,843.75,1830.70,1080.00,0.5954,0
19,1422.43,624.76,1497.98,847.88,0.5376,0
19,1587.54,674.35,1651.88,877.09,0.5171,0
19,1218.01,618.99,1284.13,824.05,0.4929,0
19,1813.58,791.83,1885.69,999.24,0.4748,0
19,1072.12,642.86,1132.68,822.01,0.4719,0
19,1539.31,668.50,1651.44,898.61,0.4510,0
19,1476.11,621.83,1540.60,843.51,0.3883,0
19,1299.92,389.89,1579.83,514.37,0.3665,25
20,255.78,811.40,374.37,1080.00,0.8531,0
20,396.24,813.89,498.05,1080.00,0.8477,0
20,765.38,727.90,845.25,928.99,0.6562,0
20,683.41,714.78,762.10,931.42,0.6276,0
20,460.24,780.32,531.86,1034.71,0.5950,0
20,1074.74,644.93,1134.85,826.02,0.5888,0
20,1419.48,623.64,1491.53,845.60,0.5579,0
20,1217.34,619.51,1285.53,826.21,0.5506,0
20,1536.62,668.00,1598.74,883.58,0.5440,0
20,1578.25,669.25,1647.35,881.76,0.5388,0
20,1010.52,636.83,1064.22,833.14,0.5364,0
20,1730.43,872.03,1843.96,1080.00,0.4925,0
20,1809.41,803.33,1884.35,1006.63,0.4704,0
20,1549.46,670.37,1645.96,887.30,0.4304,0
20,1485.59,625.13,1541.92,853.12,0.3852,0
20,662.78,711.86,747.19,930.65,0.3829,0
20,1298.93,391.35,1580.52,515.05,0.3274,25
20,1119.43,632.98,1172.83,798.28,0.3084,0
20,1445.94,522.19,1496.27,587.56,0.3037,0
21,259.33,813.01,378.53,1080.00,0.8528,0
21,397.11,816.90,498.91,1080.00,0.8398,0
21,764.35,733.59,839.03,934.95,0.6901,0
21,686.62,716.75,760.88,936.63,0.6215,0
21,1419.43,640.26,1480.03,843.29,0.5859,0
21,462.40,781.56,534.65,1034.06,0.5651,0
21,1738.22,871.17,1836.67,1080.00,0.5638,0
21,1075.75,640.91,1136.01,829.15,0.5432,0
21,1217.88,625.91,1287.31,827.53,0.5253,0
21,1015.81,648.53,1070.68,835.73,0.5115,0
21,804.14,792.11,845.20,858.31,0.4957,26
21,1533.07,671.46,1622.30,898.87,0.4575,0
21,1814.01,803.72,1881.25,986.38,0.3950,0
21,1488.04,630.02,1543.67,825.64,0.3712,0
21,664.58,713.99,751.94,937.22,0.3638,0
21,1572.84,672.00,1642.42,892.47,0.3627,0
22,259.98,813.16,380.51,1080.00,0.8403,0
22,398.14,818.66,501.21,1080.00,0.8320,0
22,764.01,735.17,838.17,936.14,0.6590,0
22,682.33,718.35,760.74,935.84,0.6569,0
22,1754.17,802.05,1864.72,1080.00,0.6552,0
22,1416.47,653.80,1475.59,847.06,0.6282,0
22,463.85,786.00,538.31,1036.15,0.5717,0
22,1079.95,645.87,1139.00,830.86,0.5663,0
22,1522.81,674.31,1596.64,892.82,0.5630,0
22,1216.53,629.55,1289.09,831.40,0.5234,0
22,1491.24,633.97,1542.05,800.85,0.4363,0
22,1020.09,651.62,1072.15,834.40,0.4078,0
22,1524.84,679.04,1631.66,896.86,0.3597,0
22,1570.34,670.56,1636.04,889.19,0.3244,0
22,1200.75,575.06,1259.12,729.78,0.3194,0
23,261.18,813.17,381.68,1080.00,0.8401,0
23,398.62,819.15,501.70,1080.00,0.8203,0
23,1764.37,803.53,1865.19,1079.21,0.6720,0
23,1409.88,651.35,1473.89,848.53,0.6686,0
23,766.77,741.14,829.16,933.91,0.6556,0
23,675.45,720.91,761.12,939.16,0.6464,0
23,1516.49,673.96,1607.13,895.87,0.6100,0
23,464.30,789.47,541.31,1035.92,0.5809,0
23,1226.21,633.62,1291.20,832.22,0.5764,0
23,1020.73,650.35,1075.44,837.57,0.5552,0
23,1080.17,644.48,1140.36,833.73,0.5061,0
23,1494.05,636.01,1540.62,804.02,0.4184,0
23,1198.97,576.50,1260.18,734.64,0.4073,0
23,1576.88,671.86,1627.48,893.71,0.3048,0
24,262.43,810.63,382.90,1080.00,0.8257,0
24,398.50,818.53,501.54,1080.00,0.7916,0
24,1226.10,638.47,1293.60,836.16,0.6688,0
24,1506.95,677.28,1601.61,898.24,0.6292,0
24,765.48,740.56,830.41,935.42,0.6096,0
24,665.71,721.71,761.50,943.29,0.6086,0
24,465.33,790.88,541.35,1038.84,0.5854,0
24,1772.57,807.57,1863.28,1080.00,0.5616,0
24,1407.47,651.38,1466.15,849.15,0.5485,0
24,1018.26,649.17,1075.79,839.47,0.5277,0
24,1198.19,576.26,1264.57,729.18,0.5024,0
24,1084.08,645.49,1143.46,837.81,0.4743,0
24,1572.39,677.27,1625.54,890.36,0.4019,0
24,1446.18,525.10,1497.22,594.55,0.3365,0
24,1198.40,576.27,1259.36,803.30,0.3042,0
25,265.72,810.53,383.45,1080.00,0.8367,0
25,400.43,819.84,502.69,1080.00,0.7520,0
25,1229.43,643.62,1296.41,837.37,0.6755,0
25,1500.90,681.34,1607.48,897.57,0.6681,0
25,1405.56,652.34,1465.85,848.52,0.6522,0
25,661.19,726.42,758.69,949.13,0.6111,0
25,760.58,740.22,843.25,938.46,0.5932,0
25,464.81,790.98,543.10,1038.88,0.5703,0
25,1197.73,577.11,1263.64,742.19,0.5300,0
25,1019.86,644.33,1078.31,841.73,0.5231,0
25,1088.05,646.28,1149.58,839.17,0.4348,0
25,1776.67,865.53,1866.96,1080.00,0.4128,0
25,1442.10,610.15,1502.13,797.64,0.3233,0
25,1448.11,527.70,1496.96,597.17,0.3080,0
25,893.42,577.81,937.18,720.45,0.3067,0
26,269.54,809.31,386.58,1080.00,0.8295,0
26,401.80,819.84,503.37,1080.00,0.7760,0
26,660.02,729.60,762.86,953.90,0.6733,0
26,1503.54,677.95,1614.01,900.09,0.6506,0
26,761.69,742.51,839.19,940.95,0.6296,0
26,465.27,789.50,544.19,1045.31,0.6198,0
26,1234.89,642.93,1300.85,838.23,0.5964,0
26,1024.76,647.39,1084.02,842.21,0.5807,0
26,1095.97,648.26,1156.55,843.37,0.5433,0
26,1197.81,575.50,1259.55,743.20,0.5036,0
26,1403.80,651.15,1463.37,850.70,0.4742,0
26,1776.87,865.95,1864.64,1080.00,0.4470,0
26,1441.89,610.70,1507.50,793.35,0.3979,0
26,1136.47,582.43,1182.96,698.67,0.3222,0
27,274.06,807.57,391.58,1080.00,0.8008,0
27,404.96,818.45,506.66,1080.00,0.7562,0
27,762.42,744.99,838.46,944.52,0.6908,0
27,660.52,730.97,760.42,952.71,0.6453,0
27,1236.97,645.21,1304.18,835.26,0.6131,0
27,1024.62,651.75,1085.61,841.97,0.5725,0
27,468.33,788.96,543.88,1034.34,0.5483,0
27,1100.55,643.13,1158.31,845.19,0.5386,0
27,1505.89,677.69,1601.35,904.28,0.5064,0
27,1401.39,656.15,1459.75,849.55,0.4993,0
27,1199.87,579.02,1260.50,732.52,0.4506,0
27,1787.38,886.20,1876.45,1080.00,0.4308,0
27,1746.56,807.73,1824.79,1015.39,0.3634,0
27,1447.24,621.21,1509.86,786.13,0.3322,0
27,1555.51,681.11,1613.68,897.67,0.3253,0
28,275.57,809.20,392.98,1080.00,0.8196,0
28,409.13,818.33,508.36,1080.00,0.7393,0
28,760.31,745.86,834.68,953.74,0.7130,0
28,1238.36,647.76,1305.03,837.62,0.6180,0
28,1786.36,854.07,1876.24,1080.00,0.6120,0
28,666.31,733.94,758.84,952.78,0.5489,0
28,468.58,787.66,543.37,1031.12,0.5483,0
28,1398.71,662.65,1456.09,848.33,0.5448,0
28,1104.69,642.99,1160.78,847.34,0.5322,0
28,1027.00,659.08,1090.45,842.70,0.5029,0
28,696.23,738.34,757.85,949.70,0.4771,0
28,1732.77,811.29,1818.73,1021.09,0.4759,0
28,1198.75,578.02,1257.76,746.02,0.4499,0
28,1515.18,680.12,1603.06,903.86,0.4288,0
28,1562.16,680.06,1614.91,897.58,0.4146,0
28,895.98,598.36,940.40,727.40,0.3008,0
29,278.25,812.53,395.98,1080.00,0.8447,0
29,758.43,748.11,831.79,956.98,0.7393,0
29,411.24,817.74,510.81,1080.00,0.7346,0
29,1788.19,850.35,1878.85,1080.00,0.6939,0
29,1243.64,648.57,1307.81,839.43,0.6752,0
29,1393.83,661.83,1454.00,852.26,0.5930,0
29,669.52,734.70,756.17,956.13,0.5859,0
29,469.36,786.77,543.78,1036.06,0.5478,0
29,1028.76,650.75,1097.21,851.04,0.5364,0
29,1728.21,815.72,1813.72,1021.36,0.5069,0
29,1106.66,646.83,1165.39,848.03,0.4936,0
29,1516.53,676.99,1612.13,902.58,0.4923,0
29,1198.86,582.11,1257.59,753.39,0.4893,0
29,1876.70,749.06,1918.74,1080.00,0.4130,0
29,693.48,740.45,755.49,948.55,0.3907,0
29,895.46,599.03,941.74,726.65,0.3897,0
29,1452.23,619.56,1513.38,793.82,0.3738,0
29,1140.74,587.94,1189.46,739.99,0.3007,0
30,281.48,813.77,401.38,1080.00,0.8421,0
30,414.86,816.70,514.27,1080.00,0.7280,0
30,759.68,751.26,829.06,961.52,0.6699,0
30,665.21,736.45,757.85,967.84,0.6603,0
30,1389.85,663.87,1453.73,854.86,0.6502,0
30,1245.93,650.18,1309.47,840.89,0.6201,0
30,1030.39,655.28,1097.95,854.72,0.6042,0
30,1723.40,819.66,1819.59,1024.34,0.5897,0
30,471.00,785.14,546.53,1034.83,0.5866,0
30,1510.00,672.63,1612.79,906.50,0.5699,0
30,1110.68,649.48,1175.85,851.96,0.5092,0
30,1458.64,622.81,1514.73,787.32,0.5059,0
30,1200.03,582.09,1261.54,763.03,0.4686,0
30,690.20,742.01,757.33,950.78,0.3652,0
30,1142.96,588.33,1195.14,739.38,0.3649,0
30,898.00,597.45,943.14,728.44,0.3340,0
30,1790.03,848.29,1874.70,1080.00,0.3063,0
31,285.80,815.47,403.09,1080.00,0.8568,0
31,415.02,816.21,516.08,1080.00,0.7767,0
31,1377.08,666.05,1453.81,857.69,0.6745,0
31,665.06,741.20,756.73,969.02,0.6696,0
31,1032.58,660.06,1098.79,859.88,0.6321,0
31,760.66,754.77,824.50,965.61,0.6177,0
31,474.06,786.81,549.87,1034.86,0.5813,0
31,1114.56,664.35,1166.27,855.99,0.5563,0
31,1711.25,822.14,1821.28,1026.26,0.5561,0
31,1245.72,660.23,1310.33,848.23,0.5167,0
31,1460.60,623.85,1517.20,786.89,0.5094,0
31,1501.09,679.30,1604.51,908.64,0.4460,0
31,689.30,751.09,756.57,952.05,0.3584,0
31,1143.61,590.06,1196.34,718.53,0.3491,0
31,1199.93,586.68,1259.02,763.91,0.3429,0
31,802.47,820.96,846.34,885.47,0.3420,26
31,1791.03,854.80,1877.97,1080.00,0.3247,0
31,1531.94,678.61,1611.32,908.03,0.3129,0
32,290.40,816.14,405.92,1080.00,0.8466,0
32,419.30,816.20,516.50,1080.00,0.7665,0
32,1372.14,667.43,1455.05,863.83,0.7007,0
32,664.02,743.56,756.04,972.66,0.6888,0
32,760.14,760.49,823.32,968.49,0.6370,0
32,1034.51,664.11,1103.65,859.94,0.6082,0
32,476.58,788.41,553.33,1035.34,0.5523,0
32,1115.67,666.33,1177.31,857.48,0.5455,0
32,1462.94,621.38,1520.43,790.58,0.5355,0
32,1711.56,824.41,1813.41,1027.54,0.5121,0
32,1247.30,656.40,1318.17,851.92,0.5099,0
32,1502.81,676.50,1568.99,905.26,0.4619,0
32,803.74,825.06,845.29,884.95,0.4544,26
32,1150.23,590.56,1199.50,720.91,0.4349,0
32,1200.52,587.79,1259.19,804.46,0.3859,0
32,1104.30,564.08,1154.94,683.35,0.3335,0
32,1793.82,853.57,1880.73,1080.00,0.3313,0
32,896.73,567.53,945.44,735.48,0.3145,0
32,948.26,575.81,1011.67,766.02,0.3080,0
33,296.69,817.07,411.00,1080.00,0.8360,0
33,421.85,814.92,519.05,1080.00,0.7826,0
33,666.62,743.41,756.45,971.98,0.7024,0
33,760.38,763.51,825.05,972.57,0.6788,0
